country,year,population,gdp,primary_energy_consumption
Afghanistan,1991,13299016,12047361709,13.651
Afghanistan,1992,14485543,12677538632,8.961
Afghanistan,1993,15816601,9834581108,8.935
Afghanistan,1994,17075728,7919857156,8.617
Afghanistan,1995,18110662,12307526078,7.246
Afghanistan,1996,18853444,12070125458,7.119
Afghanistan,1997,19357126,11850751939,6.799
Afghanistan,1998,19737770,11692172338,6.618
Afghanistan,1999,20170847,11517317327,6.612
Afghanistan,2000,20779957,11283793215,5.777
Afghanistan,2001,21606992,11021272774,4.481
Afghanistan,2002,22600774,18804871760,4.262
Afghanistan,2003,23680871,21074344026,5.041
Afghanistan,2004,24726689,22332571931,4.669
Afghanistan,2005,25654274,25397687314,6.009
Afghanistan,2006,26433058,28704401076,7.286
Afghanistan,2007,27100542,34507529623,9.407
Afghanistan,2008,27722281,36561042624,16.397
Afghanistan,2009,28394806,44358719970,26.808
Afghanistan,2010,29185511,47399424664,33.194
Afghanistan,2011,30117411,53326336000,44.997
Afghanistan,2012,31161378,59166900000,40.273
Afghanistan,2013,32269592,62993700000,32.809
Afghanistan,2014,33370803,64346106000,29.678
Afghanistan,2015,34413603,62783392000,32.917
Afghanistan,2016,35383028,64297428000,35.737
Afghanistan,2017,36296111,68752802576,35.737
Afghanistan,2018,37171922,67594970923,35.737
Afghanistan,2019,38041757,67594970923,35.737
Afghanistan,2020,38928341,67594970923,35.737
Albania,1991,3280397,9375844364,32.27
Albania,1992,3245887,8745680482,25.537
Albania,1993,3195196,9636359518,21.771
Albania,1994,3146518,10596127427,20.456
Albania,1995,3112923,11600734290,21.98
Albania,1996,3098699,12727381011,24.616
Albania,1997,3099747,11396508054,22.247
Albania,1998,3110699,12466707298,23.725
Albania,1999,3122700,14151858218,21.708
Albania,2000,3129246,15214264325,27.313
Albania,2001,3129701,16563844505,25.18
Albania,2002,3126183,17408065340,27.144
Albania,2003,3118017,18465496190,32.027
Albania,2004,3104893,19587881913,34.837
Albania,2005,3086810,20781075932,34.45
Albania,2006,3063021,22124285121,32.07
Albania,2007,3033993,23574646689,25.174
Albania,2008,3002683,25476937521,28.165
Albania,2009,2973044,26471389956,32.405
Albania,2010,2948029,27598267514,38.863
Albania,2011,2928601,28452650602,28.64
Albania,2012,2914091,28855377407,29.163
Albania,2013,2903788,29142643401,37.024
Albania,2014,2896307,29675640629,31.828
Albania,2015,2890524,30444532035,33.685
Albania,2016,2886427,31481821923,39.446
Albania,2017,2884169,32678760786,39.446
Albania,2018,2882735,34009113045,39.446
Albania,2019,2880913,34009113045,39.446
Albania,2020,2877800,34009113045,39.446
Algeria,1991,26400468,1.21105E+11,312.043
Algeria,1992,27028330,1.27983E+11,320.191
Algeria,1993,27635517,1.30276E+11,297.932
Algeria,1994,28213777,1.3428E+11,301.892
Algeria,1995,28757788,1.45055E+11,313.11
Algeria,1996,29266415,1.56579E+11,309.901
Algeria,1997,29742980,1.64644E+11,297.847
Algeria,1998,30192750,1.79963E+11,308.311
Algeria,1999,30623406,1.9318E+11,311.398
Algeria,2000,31042238,2.08554E+11,299.936
Algeria,2001,31451513,2.2342E+11,310.801
Algeria,2002,31855110,2.45361E+11,321.941
Algeria,2003,32264159,2.73569E+11,336.876
Algeria,2004,32692153,2.96774E+11,349.734
Algeria,2005,33149720,3.26854E+11,366.175
Algeria,2006,33641007,3.45705E+11,379.183
Algeria,2007,34166976,3.71665E+11,399.601
Algeria,2008,34730604,3.95659E+11,423.509
Algeria,2009,35333882,4.18248E+11,448.802
Algeria,2010,35977451,4.50706E+11,437.402
Algeria,2011,36661438,4.82035E+11,464.422
Algeria,2012,37383899,4.97923E+11,507.603
Algeria,2013,38140135,5.11888E+11,536.956
Algeria,2014,38923688,5.31308E+11,585.572
Algeria,2015,39728020,5.51519E+11,617.482
Algeria,2016,40551398,5.74696E+11,616.819
Algeria,2017,41389174,5.82167E+11,623.512
Algeria,2018,42228415,5.90318E+11,672.071
Algeria,2019,43053054,5.90318E+11,705.04
Algeria,2020,43851043,5.90318E+11,705.04
Argentina,1991,33079002,3.76058E+11,519.095
Argentina,1992,33529320,4.1668E+11,558.363
Argentina,1993,33970103,4.4478E+11,576.369
Argentina,1994,34402669,4.72927E+11,587.044
Argentina,1995,34828168,4.61601E+11,610.793
Argentina,1996,35246376,4.89406E+11,654.167
Argentina,1997,35657438,5.31526E+11,650.551
Argentina,1998,36063451,5.54567E+11,674.382
Argentina,1999,36467218,5.38271E+11,659.49
Argentina,2000,36870796,5.36481E+11,686.126
Argentina,2001,37275644,5.15221E+11,678.563
Argentina,2002,37681743,4.61203E+11,646.03
Argentina,2003,38087866,5.04301E+11,693.085
Argentina,2004,38491970,5.52378E+11,730.03
Argentina,2005,38892924,6.04065E+11,778.556
Argentina,2006,39289876,6.55699E+11,818.009
Argentina,2007,39684303,7.18085E+11,854.109
Argentina,2008,40080159,7.50664E+11,868.655
Argentina,2009,40482786,7.09526E+11,851.891
Argentina,2010,40895751,7.84986E+11,896.428
Argentina,2011,41320497,8.3597E+11,913.633
Argentina,2012,41755188,8.27405E+11,939.687
Argentina,2013,42196034,8.47305E+11,979.05
Argentina,2014,42637508,8.25981E+11,974.129
Argentina,2015,43075416,8.47855E+11,996.057
Argentina,2016,43508459,8.28373E+11,993.388
Argentina,2017,43937143,8.50482E+11,990.812
Argentina,2018,44361150,8.29373E+11,983.575
Argentina,2019,44780675,8.29373E+11,961.881
Argentina,2020,45195777,8.29373E+11,961.881
Armenia,1991,3505249,27959780993,56.827
Armenia,1992,3442820,15777785239,56.827
Armenia,1993,3363111,13153103274,42.687
Armenia,1994,3283664,13441652409,38.678
Armenia,1995,3217349,14085538893,38.116
Armenia,1996,3168213,14363170073,48.167
Armenia,1997,3133081,14402198322,40.913
Armenia,1998,3108691,14841953998,43.809
Armenia,1999,3089020,14850691139,26.542
Armenia,2000,3069597,15244832384,28.876
Armenia,2001,3050686,16184125853,28.291
Armenia,2002,3033976,18018122483,27.086
Armenia,2003,3017938,19928737824,29.906
Armenia,2004,3000715,21350941058,31.267
Armenia,2005,2981262,23626534069,36.243
Armenia,2006,2958301,25937829089,35.848
Armenia,2007,2932615,28610387412,39.991
Armenia,2008,2907615,29672506241,38.591
Armenia,2009,2888094,24704752103,34.446
Armenia,2010,2877314,24485627959,39.23
Armenia,2011,2876536,24860479877,41.663
Armenia,2012,2884239,26635750409,44.799
Armenia,2013,2897593,27513476650,43.496
Armenia,2014,2912403,28507138766,44.238
Armenia,2015,2925559,29365307414,40.5
Armenia,2016,2936147,29426934721,42.077
Armenia,2017,2944789,31639251546,42.077
Armenia,2018,2951741,33296515550,42.077
Armenia,2019,2957728,33296515550,42.077
Armenia,2020,2963234,33296515550,42.077
Australia,1991,17189235,4.61004E+11,1050.408
Australia,1992,17402179,4.77843E+11,1061.06
Australia,1993,17603211,5.00841E+11,1091.296
Australia,1994,17798526,5.27346E+11,1134.833
Australia,1995,17993083,5.49173E+11,1164.936
Australia,1996,18189274,5.74551E+11,1194.316
Australia,1997,18387205,6.00621E+11,1224.487
Australia,1998,18587027,6.34305E+11,1253.046
Australia,1999,18788187,6.64207E+11,1307.866
Australia,2000,18991434,6.91887E+11,1313.507
Australia,2001,19194676,7.13626E+11,1325.592
Australia,2002,19401366,7.46684E+11,1345.272
Australia,2003,19624163,7.73869E+11,1365.545
Australia,2004,19879654,8.0942E+11,1410.881
Australia,2005,20178543,8.40555E+11,1405.447
Australia,2006,20526300,8.68839E+11,1490.384
Australia,2007,20916339,9.13876E+11,1509.378
Australia,2008,21332293,9.42109E+11,1534.266
Australia,2009,21750852,9.64938E+11,1521.302
Australia,2010,22154687,9.94068E+11,1527.103
Australia,2011,22538002,1.02604E+12,1582.242
Australia,2012,22903951,1.06416E+12,1562.975
Australia,2013,23254912,1.08711E+12,1574.716
Australia,2014,23596426,1.11747E+12,1597.398
Australia,2015,23932499,1.14539E+12,1621.386
Australia,2016,24262710,1.17648E+12,1634.105
Australia,2017,24584619,1.20534E+12,1630.82
Australia,2018,24898153,1.23856E+12,1665.527
Australia,2019,25203200,1.23856E+12,1780.442
Australia,2020,25499881,1.23856E+12,1780.442
Austria,1991,7772698,2.15993E+11,345.922
Austria,1992,7830938,2.21401E+11,339.752
Austria,1993,7892089,2.23463E+11,345.542
Austria,1994,7947215,2.29749E+11,343.576
Austria,1995,7990113,2.36824E+11,360.186
Austria,1996,8017852,2.43481E+11,361.281
Austria,1997,8032873,2.49847E+11,368.653
Austria,1998,8041054,2.59776E+11,374.41
Austria,1999,8051116,2.70186E+11,382.511
Austria,2000,8069276,2.8041E+11,383.695
Austria,2001,8097755,2.85336E+11,397.99
Austria,2002,8134403,2.91225E+11,398.867
Austria,2003,8175855,2.94604E+11,404.057
Austria,2004,8216809,3.03786E+11,410.829
Austria,2005,8253656,3.11538E+11,417.83
Austria,2006,8285344,3.23264E+11,413.106
Austria,2007,8313731,3.36316E+11,403.512
Austria,2008,8341525,3.42891E+11,411.548
Austria,2009,8372657,3.31192E+11,397.643
Austria,2010,8409945,3.38927E+11,411.111
Austria,2011,8453501,3.49843E+11,384.976
Austria,2012,8502230,3.52451E+11,403.804
Austria,2013,8556191,3.52914E+11,401.179
Austria,2014,8615205,3.55365E+11,384.488
Austria,2015,8678667,3.58988E+11,385.086
Austria,2016,8747306,3.64218E+11,397.826
Austria,2017,8819902,3.73238E+11,407.34
Austria,2018,8891383,3.82269E+11,399.256
Austria,2019,8955108,3.82269E+11,416.622
Austria,2020,9006400,3.82269E+11,416.622
Azerbaijan,1991,7357945,53426624440,249.798
Azerbaijan,1992,7471924,41795271193,213.896
Azerbaijan,1993,7581754,32486442077,185.409
Azerbaijan,1994,7683704,26372109694,170.409
Azerbaijan,1995,7775418,23188278789,160.243
Azerbaijan,1996,7855558,24026394962,131.373
Azerbaijan,1997,7925668,26436928219,125.76
Azerbaijan,1998,7989903,28328464015,126.213
Azerbaijan,1999,8054126,31898569095,125.739
Azerbaijan,2000,8122743,34255695319,131.271
Azerbaijan,2001,8197295,36862194530,126.55
Azerbaijan,2002,8277065,40295239123,124.95
Azerbaijan,2003,8361433,44994662484,135.163
Azerbaijan,2004,8448938,50107478790,153.27
Azerbaijan,2005,8538610,64019198584,166.163
Azerbaijan,2006,8630153,87026457478,163.497
Azerbaijan,2007,8724237,1.09944E+11,147.9
Azerbaijan,2008,8821869,1.2313E+11,149.336
Azerbaijan,2009,8924383,1.3602E+11,131.936
Azerbaijan,2010,9032465,1.44296E+11,130.137
Azerbaijan,2011,9146277,1.45979E+11,144.775
Azerbaijan,2012,9264684,1.49144E+11,149.158
Azerbaijan,2013,9385467,1.57789E+11,153.358
Azerbaijan,2014,9505616,1.62216E+11,156.403
Azerbaijan,2015,9622741,1.63997E+11,170.999
Azerbaijan,2016,9736041,1.57812E+11,169.349
Azerbaijan,2017,9845316,1.58055E+11,166.13
Azerbaijan,2018,9949537,1.60426E+11,170.946
Azerbaijan,2019,10047719,1.60426E+11,182.146
Azerbaijan,2020,10139175,1.60426E+11,182.146
Bangladesh,1991,105599125,1.17332E+11,71.104
Bangladesh,1992,107983708,1.23425E+11,77.568
Bangladesh,1993,110350641,1.29907E+11,85.327
Bangladesh,1994,112737684,1.37433E+11,90.538
Bangladesh,1995,115169933,1.45833E+11,107.042
Bangladesh,1996,117649927,1.55029E+11,112.07
Bangladesh,1997,120160571,1.6533E+11,117.762
Bangladesh,1998,122682818,1.75901E+11,125.404
Bangladesh,1999,125189655,1.87796E+11,126.836
Bangladesh,2000,127657862,2.0083E+11,135.987
Bangladesh,2001,130088709,2.13178E+11,155.408
Bangladesh,2002,132478076,2.26308E+11,160.379
Bangladesh,2003,134791598,2.4236E+11,169.987
Bangladesh,2004,136986429,2.6042E+11,175.834
Bangladesh,2005,139035505,2.80327E+11,189.628
Bangladesh,2006,140921154,3.03335E+11,205.461
Bangladesh,2007,142660381,3.27171E+11,210.292
Bangladesh,2008,144304164,3.4958E+11,222.489
Bangladesh,2009,145924795,3.72835E+11,244.59
Bangladesh,2010,147575433,4.00257E+11,250.409
Bangladesh,2011,149273134,4.3162E+11,272.112
Bangladesh,2012,151005733,4.58683E+11,291.318
Bangladesh,2013,152761413,4.86328E+11,300.178
Bangladesh,2014,154517385,5.17115E+11,312.923
Bangladesh,2015,156256287,5.52395E+11,368.035
Bangladesh,2016,157977151,5.91216E+11,373.061
Bangladesh,2017,159685421,6.36055E+11,386.818
Bangladesh,2018,161376713,6.86522E+11,411.675
Bangladesh,2019,163046173,6.86522E+11,488.385
Bangladesh,2020,164689383,6.86522E+11,488.385
Belarus,1991,10160785,1.14005E+11,439.765
Belarus,1992,10154338,1.01881E+11,416.068
Belarus,1993,10135133,93050202895,333.223
Belarus,1994,10108280,81212697200,277.681
Belarus,1995,10077606,71373349147,251.945
Belarus,1996,10044854,72504137599,258.331
Belarus,1997,10009393,79868104720,260.916
Belarus,1998,9969986,85602471320,255.326
Belarus,1999,9924440,87455041965,248.531
Belarus,2000,9871635,91419119132,255.399
Belarus,2001,9811399,94624125159,248.967
Belarus,2002,9745932,98263247540,256.377
Belarus,2003,9679235,1.03938E+11,255.231
Belarus,2004,9616628,1.14486E+11,287.478
Belarus,2005,9562083,1.23858E+11,286.451
Belarus,2006,9516884,1.34674E+11,304.27
Belarus,2007,9480514,1.44616E+11,297.124
Belarus,2008,9452855,1.57577E+11,300.628
Belarus,2009,9433159,1.5601E+11,285.003
Belarus,2010,9420576,1.6624E+11,302.611
Belarus,2011,9415316,1.73125E+11,300.907
Belarus,2012,9417045,1.76015E+11,325.142
Belarus,2013,9423502,1.77742E+11,286.736
Belarus,2014,9431742,1.80853E+11,296.036
Belarus,2015,9439424,1.73928E+11,269
Belarus,2016,9445638,1.68716E+11,267.562
Belarus,2017,9450233,1.72988E+11,273.037
Belarus,2018,9452615,1.78435E+11,291.217
Belarus,2019,9452409,1.78435E+11,293.78
Belarus,2020,9449321,1.78435E+11,293.78
Belgium,1991,10039450,2.78662E+11,648.951
Belgium,1992,10078098,2.83324E+11,646.58
Belgium,1993,10118684,2.8098E+11,636.294
Belgium,1994,10155909,2.9044E+11,671.673
Belgium,1995,10186304,2.97777E+11,677.57
Belgium,1996,10208265,3.02933E+11,720.342
Belgium,1997,10223785,3.14603E+11,726.993
Belgium,1998,10237298,3.21261E+11,741.607
Belgium,1999,10255161,3.33156E+11,735.505
Belgium,2000,10282046,3.45737E+11,752.165
Belgium,2001,10319026,3.49022E+11,746.062
Belgium,2002,10364879,3.5572E+11,743.006
Belgium,2003,10419029,3.58964E+11,771.082
Belgium,2004,10480118,3.72527E+11,773.696
Belgium,2005,10546885,3.8085E+11,764.782
Belgium,2006,10619484,3.90898E+11,766.387
Belgium,2007,10697576,4.04736E+11,771.037
Belgium,2008,10778764,4.08315E+11,784.292
Belgium,2009,10859934,3.99533E+11,732.741
Belgium,2010,10938735,4.12204E+11,780.145
Belgium,2011,11013860,4.20971E+11,727.14
Belgium,2012,11085355,4.21101E+11,698.814
Belgium,2013,11154008,4.21204E+11,716.79
Belgium,2014,11221225,4.28583E+11,667.923
Belgium,2015,11287931,4.34919E+11,677.511
Belgium,2016,11354407,4.39359E+11,729.817
Belgium,2017,11419752,4.47724E+11,738.18
Belgium,2018,11482180,4.54384E+11,719.051
Belgium,2019,11539326,4.54384E+11,753.528
Belgium,2020,11589616,4.54384E+11,753.528
Benin,1991,5149496,9020546863,2.788
Benin,1992,5331805,9209668562,3.085
Benin,1993,5521761,9663858630,3.414
Benin,1994,5714215,9706565827,3.581
Benin,1995,5905552,10500461402,3.871
Benin,1996,6094272,10810468805,4.234
Benin,1997,6281644,11307899896,4.602
Benin,1998,6470275,11647427664,4.998
Benin,1999,6664102,12157431096,2.278
Benin,2000,6865946,12746225476,6.5
Benin,2001,7076728,13306903292,7.399
Benin,2002,7295400,13793055114,8.522
Benin,2003,7520556,14127733663,9.882
Benin,2004,7750003,14599811773,10.39
Benin,2005,7982223,14703566153,9.701
Benin,2006,8216893,15130030331,13.482
Benin,2007,8454790,15874980854,16.009
Benin,2008,8696915,16519715510,16.315
Benin,2009,8944713,16780074974,17.994
Benin,2010,9199254,17023196583,20.624
Benin,2011,9460829,17416239084,19.134
Benin,2012,9729254,18305935000,18.028
Benin,2013,10004594,19651417919,18.414
Benin,2014,10286839,21043177360,19.677
Benin,2015,10575962,22279707885,21.99
Benin,2016,10872072,23337749760,23.142
Benin,2017,11175192,24870050842,23.142
Benin,2018,11485035,26682033535,23.142
Benin,2019,11801151,26682033535,23.142
Benin,2020,12123198,26682033535,23.142
Bolivia,1991,7011456,24301005931,26.329
Bolivia,1992,7160917,24762218327,28.485
Bolivia,1993,7312857,25891374522,28.117
Bolivia,1994,7466792,27164993856,31.433
Bolivia,1995,7622334,28507105871,36.075
Bolivia,1996,7779268,29832024118,35.305
Bolivia,1997,7937453,31392651992,39.657
Bolivia,1998,8096761,33052112540,36.784
Bolivia,1999,8257066,33277727054,41.291
Bolivia,2000,8418270,34202659681,43.332
Bolivia,2001,8580244,34862902642,36.943
Bolivia,2002,8742822,35825100908,40.424
Bolivia,2003,8905820,36884888571,54.502
Bolivia,2004,9069044,38524472827,56.587
Bolivia,2005,9232301,40332390743,55.464
Bolivia,2006,9395449,42381266598,61.102
Bolivia,2007,9558438,44428662958,65.676
Bolivia,2008,9721457,47276899589,67.431
Bolivia,2009,9884790,48987064672,66.521
Bolivia,2010,10048597,51147225034,67.612
Bolivia,2011,10212951,53942699073,67.273
Bolivia,2012,10377677,56708206533,83.281
Bolivia,2013,10542375,60559035817,84.723
Bolivia,2014,10706517,63863336402,85.651
Bolivia,2015,10869732,66965468400,83.531
Bolivia,2016,11031822,69712119395,90.937
Bolivia,2017,11192853,72636542833,90.937
Bolivia,2018,11353140,75704710887,90.937
Bolivia,2019,11513102,75704710887,90.937
Bolivia,2020,11673029,75704710887,90.937
Bosnia and Herzegovina,1991,4369320,22759439396,43.651
Bosnia and Herzegovina,1992,4233673,16213873349,43.651
Bosnia and Herzegovina,1993,4078940,11076996909,31.17
Bosnia and Herzegovina,1994,3936527,11242947930,33.044
Bosnia and Herzegovina,1995,3829049,11770818065,55.424
Bosnia and Herzegovina,1996,3764419,17934745852,35.78
Bosnia and Herzegovina,1997,3736070,21766901660,53.03
Bosnia and Herzegovina,1998,3734338,24470433628,62.623
Bosnia and Herzegovina,1999,3743353,26775072365,64.387
Bosnia and Herzegovina,2000,3751176,27629668868,68.545
Bosnia and Herzegovina,2001,3755514,27937524523,68.069
Bosnia and Herzegovina,2002,3759389,28997446922,68.891
Bosnia and Herzegovina,2003,3762179,29749018967,60.128
Bosnia and Herzegovina,2004,3764194,31229567893,63.263
Bosnia and Herzegovina,2005,3765332,32159544489,58.803
Bosnia and Herzegovina,2006,3765422,33580219187,61.086
Bosnia and Herzegovina,2007,3762791,35158284837,57.484
Bosnia and Herzegovina,2008,3754261,36676654894,65.793
Bosnia and Herzegovina,2009,3735945,35937405389,77.948
Bosnia and Herzegovina,2010,3705478,35774981679,85.024
Bosnia and Herzegovina,2011,3661173,35666185703,81.815
Bosnia and Herzegovina,2012,3604972,35288069277,74.518
Bosnia and Herzegovina,2013,3542598,36129705249,80.961
Bosnia and Herzegovina,2014,3482106,36520341718,79.855
Bosnia and Herzegovina,2015,3429362,37642617545,78.868
Bosnia and Herzegovina,2016,3386263,38586312540,82.61
Bosnia and Herzegovina,2017,3351534,39806904813,82.61
Bosnia and Herzegovina,2018,3323929,41286323313,82.61
Bosnia and Herzegovina,2019,3300998,41286323313,82.61
Bosnia and Herzegovina,2020,3280815,41286323313,82.61
Botswana,1991,1326321,7315023680,9.284
Botswana,1992,1363541,7702511360,11.3
Botswana,1993,1399110,8026913011,10.886
Botswana,1994,1434061,8505258508,10.689
Botswana,1995,1469173,9306935452,10.791
Botswana,1996,1504724,10069415704,9.856
Botswana,1997,1540424,11122744808,10.126
Botswana,1998,1575827,11452638593,10.971
Botswana,1999,1610260,12841606643,10.173
Botswana,2000,1643333,13390984156,13.388
Botswana,2001,1674674,13725141662,13.926
Botswana,2002,1704637,14885487322,14.382
Botswana,2003,1734387,15922276232,14.466
Botswana,2004,1765533,16721032061,14.439
Botswana,2005,1799077,17874605666,15.486
Botswana,2006,1835911,19803982970,15.9
Botswana,2007,1875458,21924130162,16.065
Botswana,2008,1915636,23814437920,16.616
Botswana,2009,1953495,22485499216,15.432
Botswana,2010,1987106,24958827745,13.781
Botswana,2011,2015406,27061132749,13.783
Botswana,2012,2039551,28266780633,13.334
Botswana,2013,2062551,31054363064,16.402
Botswana,2014,2088619,32048894578,17.686
Botswana,2015,2120716,31968199812,21.166
Botswana,2016,2159925,33339519885,21.059
Botswana,2017,2205076,34307699503,21.059
Botswana,2018,2254067,35844341352,21.059
Botswana,2019,2303703,35844341352,21.059
Botswana,2020,2351625,35844341352,21.059
Brazil,1991,151648007,1.21267E+12,1546.031
Brazil,1992,154259382,1.22099E+12,1618.266
Brazil,1993,156849086,1.29691E+12,1690.6
Brazil,1994,159432717,1.38994E+12,1776.66
Brazil,1995,162019889,1.46646E+12,1865.467
Brazil,1996,164614682,1.51746E+12,1969.716
Brazil,1997,167209046,1.58846E+12,2082.242
Brazil,1998,169785253,1.61366E+12,2158.258
Brazil,1999,172318674,1.64135E+12,2196.879
Brazil,2000,174790339,1.73449E+12,2233.894
Brazil,2001,177196051,1.78038E+12,2190.055
Brazil,2002,179537523,1.8576E+12,2241.726
Brazil,2003,181809244,1.90206E+12,2281.381
Brazil,2004,184006479,2.03657E+12,2392.88
Brazil,2005,186127108,2.12788E+12,2460.559
Brazil,2006,188167353,2.23975E+12,2521.989
Brazil,2007,190130445,2.4051E+12,2676.282
Brazil,2008,192030362,2.55901E+12,2794.34
Brazil,2009,193886505,2.58748E+12,2771.813
Brazil,2010,195713637,2.81671E+12,3050.355
Brazil,2011,197514541,2.96507E+12,3189.643
Brazil,2012,199287292,3.02203E+12,3246.742
Brazil,2013,201035904,3.11291E+12,3369.581
Brazil,2014,202763744,3.12857E+12,3444.854
Brazil,2015,204471759,3.27071E+12,3398.175
Brazil,2016,206163056,2.88904E+12,3310.703
Brazil,2017,207833825,2.927E+12,3351.031
Brazil,2018,209469320,2.9654E+12,3370.645
Brazil,2019,211049519,2.9654E+12,3445.401
Brazil,2020,212559409,2.9654E+12,3445.401
Bulgaria,1991,8767000,73266155533,262.113
Bulgaria,1992,8676379,68357817979,246.017
Bulgaria,1993,8576042,68791801867,261.494
Bulgaria,1994,8474822,70739020102,251.643
Bulgaria,1995,8379305,73463007371,270.124
Bulgaria,1996,8291969,67407643748,270.032
Bulgaria,1997,8211804,67221579068,255.027
Bulgaria,1998,8137669,70098746036,245.042
Bulgaria,1999,8067005,66353733669,214.461
Bulgaria,2000,7997951,70102822398,215.73
Bulgaria,2001,7930700,72164992759,224.879
Bulgaria,2002,7866242,75728079577,218.52
Bulgaria,2003,7804306,79961357246,225.048
Bulgaria,2004,7744630,85445481184,218.059
Bulgaria,2005,7686964,91870123466,235.681
Bulgaria,2006,7631020,98526783186,241.401
Bulgaria,2007,7576675,1.06111E+11,233.842
Bulgaria,2008,7524084,1.12833E+11,230.065
Bulgaria,2009,7473509,1.09082E+11,201.899
Bulgaria,2010,7425011,1.10805E+11,209.956
Bulgaria,2011,7378652,1.13286E+11,223.349
Bulgaria,2012,7334007,1.13318E+11,212.245
Bulgaria,2013,7290092,1.14286E+11,196.262
Bulgaria,2014,7245648,1.15783E+11,208.86
Bulgaria,2015,7199739,1.19894E+11,222.28
Bulgaria,2016,7151948,1.23885E+11,210.449
Bulgaria,2017,7102452,1.28229E+11,215.089
Bulgaria,2018,7051610,1.32183E+11,214.599
Bulgaria,2019,7000117,1.32183E+11,207.545
Bulgaria,2020,6948445,1.32183E+11,207.545
Cameroon,1991,12137912,22472520087,22.465
Cameroon,1992,12499499,22168713086,22.642
Cameroon,1993,12864091,21846621312,20.004
Cameroon,1994,13230978,21686027769,21.374
Cameroon,1995,13599984,22791555536,21.891
Cameroon,1996,13970812,24336673405,21.755
Cameroon,1997,14344444,26071126672,22.952
Cameroon,1998,14723772,27818774215,22.964
Cameroon,1999,15112598,29453676489,22.441
Cameroon,2000,15513944,31207910102,23.338
Cameroon,2001,15928910,33174106700,23.124
Cameroon,2002,16357605,35058536176,22.974
Cameroon,2003,16800869,37066950295,24.644
Cameroon,2004,17259322,39050518358,25.787
Cameroon,2005,17733408,40566828124,24.906
Cameroon,2006,18223677,42544931178,30.127
Cameroon,2007,18730283,44641144909,30.144
Cameroon,2008,19252674,46686606196,30.622
Cameroon,2009,19789922,48395715537,32.963
Cameroon,2010,20341236,50826796951,37.668
Cameroon,2011,20906392,53836400495,39.725
Cameroon,2012,21485267,56362108907,36.618
Cameroon,2013,22077300,59554576679,33.515
Cameroon,2014,22681853,63390307247,43.629
Cameroon,2015,23298376,67430903346,46.534
Cameroon,2016,23926549,70686400714,47.926
Cameroon,2017,24566070,73195059967,47.926
Cameroon,2018,25216261,76168245066,47.926
Cameroon,2019,25876387,76168245066,47.926
Cameroon,2020,26545864,76168245066,47.926
Canada,1991,27888813,8.20551E+11,2955.765
Canada,1992,28224410,8.30133E+11,3029.434
Canada,1993,28547964,8.54596E+11,3096.948
Canada,1994,28860734,8.9551E+11,3211.774
Canada,1995,29164153,9.22093E+11,3280.275
Canada,1996,29457820,9.39604E+11,3371.207
Canada,1997,29742378,9.82581E+11,3397.19
Canada,1998,30022078,1.0236E+12,3350.327
Canada,1999,30302511,1.0795E+12,3457.071
Canada,2000,30588379,1.13868E+12,3557.887
Canada,2001,30880072,1.16207E+12,3471.46
Canada,2002,31178260,1.20047E+12,3578.257
Canada,2003,31488046,1.22561E+12,3594.084
Canada,2004,31815490,1.26705E+12,3636.694
Canada,2005,32164313,1.31126E+12,3673.987
Canada,2006,32536994,1.34943E+12,3626.585
Canada,2007,32930795,1.3812E+12,3754.236
Canada,2008,33337638,1.3989E+12,3739.505
Canada,2009,33746093,1.36151E+12,3537.741
Canada,2010,34147566,1.40742E+12,3612.92
Canada,2011,34539156,1.45558E+12,3779.21
Canada,2012,34922031,1.4798E+12,3741.246
Canada,2013,35296535,1.5149E+12,3856.056
Canada,2014,35664338,1.5522E+12,3897.771
Canada,2015,36026668,1.56517E+12,3887.128
Canada,2016,36382942,1.58615E+12,3871.303
Canada,2017,36732091,1.63644E+12,3919.304
Canada,2018,37074558,1.6694E+12,3985.985
Canada,2019,37411038,1.6694E+12,3948.352
Canada,2020,37742157,1.6694E+12,3948.352
Chile,1991,13495255,1.43692E+11,172.182
Chile,1992,13719818,1.61116E+11,190.472
Chile,1993,13944934,1.70977E+11,201.417
Chile,1994,14166346,1.79196E+11,211.697
Chile,1995,14380864,1.965E+11,228.157
Chile,1996,14587367,2.09711E+11,242.101
Chile,1997,14786227,2.22079E+11,276.942
Chile,1998,14977736,2.27645E+11,278.139
Chile,1999,15162801,2.24247E+11,290.081
Chile,2000,15342350,2.32506E+11,306.696
Chile,2001,15516112,2.38843E+11,308.756
Chile,2002,15684413,2.4241E+11,319.559
Chile,2003,15849649,2.49686E+11,317.723
Chile,2004,16014972,2.62973E+11,333.892
Chile,2005,16182713,2.7623E+11,346.955
Chile,2006,16354507,2.91801E+11,370.482
Chile,2007,16530201,3.04165E+11,378.516
Chile,2008,16708255,3.12738E+11,375.181
Chile,2009,16886184,3.05748E+11,367.422
Chile,2010,17062531,3.21391E+11,369.031
Chile,2011,17233584,3.38634E+11,401.205
Chile,2012,17400359,3.56694E+11,410.131
Chile,2013,17571511,3.70745E+11,414.198
Chile,2014,17758969,3.77994E+11,406.242
Chile,2015,17969356,3.86429E+11,415.351
Chile,2016,18209072,3.92579E+11,435.776
Chile,2017,18470435,3.97188E+11,438.836
